date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
2018-01-03 11:15:00,19.48,4.49,3.99,0.006556,87.24,86.27,40500,Weekday,Wednesday,Light_Load
2018-01-03 11:30:00,105.78,19.25,0.0,0.055922,94.28,94.05,41400,Weekday,Wednesday,Maximum_Load
2018-01-03 11:45:00,55.6,14.81,1.61,0.025058,85.44,76.77,42300,Weekday,Wednesday,Medium_Load
2018-01-03 12:00:00,98.02,20.49,0.0,0.05071,90.76,98.3,43200,Weekday,Wednesday,Maximum_Load
2018-01-03 12:15:00,83.38,30.62,0.49,0.040525,92.94,79.27,44100,Weekday,Wednesday,Maximum_Load
2018-01-03 12:30:00,76.21,14.62,2.68,0.037981,94.82,97.92,45000,Weekday,Wednesday,Maximum_Load
2018-01-03 12:45:00,48.36,18.18,3.65,0.021954,98.24,78.86,45900,Weekday,Wednesday,Medium_Load
2018-01-03 13:00:00,20.28,0.66,0.3,0.010777,81.88,83.52,46800,Weekday,Wednesday,Light_Load
2018-01-03 13:15:00,83.49,27.3,3.64,0.043783,94.11,80.24,47700,Weekday,Wednesday,Maximum_Load
2018-01-03 13:30:00,61.24,22.57,2.62,0.030052,97.16,83.78,48600,Weekday,Wednesday,Medium_Load
2018-01-03 13:45:00,78.49,26.1,3.88,0.038044,93.11,99.6,49500,Weekday,Wednesday,Maximum_Load
2018-01-03 14:00:00,62.89,12.39,0.0,0.031529,91.64,94.19,50400,Weekday,Wednesday,Maximum_Load
2018-01-03 14:15:00,82.01,12.99,0.26,0.041119,85.07,97.83,51300,Weekday,Wednesday,Maximum_Load
2018-01-03 14:30:00,43.55,14.28,4.08,0.022523,78.2,92.91,52200,Weekday,Wednesday,Medium_Load
2018-01-03 14:45:00,40.47,12.17,0.0,0.019073,82.59,85.87,53100,Weekday,Wednesday,Medium_Load
2018-01-03 15:00:00,107.08,17.7,1.56,0.052603,92.65,82.76,54000,Weekday,Wednesday,Maximum_Load
2018-01-03 15:15:00,53.32,9.41,5.53,0.029636,78.18,80.45,54900,Weekday,Wednesday,Medium_Load
2018-01-03 15:30:00,19.57,7.08,5.6,0.010408,86.16,91.93,55800,Weekday,Wednesday,Medium_Load
2018-01-03 15:45:00,63.86,24.36,5.32,0.036978,84.6,78.04,56700,Weekday,Wednesday,Medium_Load
2018-01-03 16:00:00,25.84,1.9,5.05,0.01217,88.1,83.67,57600,Weekday,Wednesday,Maximum_Load
2018-01-03 16:15:00,123.54,49.58,5.19,0.062728,91.03,82.63,58500,Weekday,Wednesday,Maximum_Load
2018-01-03 16:30:00,36.07,10.04,1.28,0.018698,93.4,90.97,59400,Weekday,Wednesday,Medium_Load
2018-01-03 16:45:00,8.75,4.61,0.0,0.003189,75.08,98.5,60300,Weekday,Wednesday,Light_Load
2018-01-03 17:00:00,78.97,12.24,2.61,0.039533,86.59,84.72,61200,Weekday,Wednesday,Maximum_Load
2018-01-03 17:15:00,87.8,29.69,3.57,0.045367,93.88,85.38,62100,Weekday,Wednesday,Maximum_Load
2018-01-03 17:30:00,10.04,2.12,2.44,0.0,72.15,98.47,63000,Weekday,Wednesday,Light_Load
2018-01-03 17:45:00,38.01,5.39,4.89,0.01662,87.78,93.93,63900,Weekday,Wednesday,Medium_Load
2018-01-03 18:00:00,106.18,28.51,0.0,0.054225,99.7,89.19,64800,Weekday,Wednesday,Maximum_Load
2018-01-03 18:15:00,91.32,29.44,1.53,0.042273,92.03,91.11,65700,Weekday,Wednesday,Maximum_Load
2018-01-03 18:30:00,60.87,26.75,5.31,0.029136,93.01,88.22,66600,Weekday,Wednesday,Maximum_Load
2018-01-03 18:45:00,94.91,8.64,2.94,0.045965,98.56,94.26,67500,Weekday,Wednesday,Maximum_Load
2018-01-03 19:00:00,48.03,18.37,1.76,0.02434,82.47,78.55,68400,Weekday,Wednesday,Medium_Load
2018-01-03 19:15:00,5.9,0.1,3.68,0.005546,73.69,85.67,69300,Weekday,Wednesday,Light_Load
2018-01-03 19:30:00,96.22,26.79,4.32,0.045349,92.18,97.57,70200,Weekday,Wednesday,Maximum_Load
2018-01-03 19:45:00,77.36,26.78,6.52,0.037992,85.44,75.97,71100,Weekday,Wednesday,Maximum_Load
2018-01-03 20:00:00,76.24,19.4,6.02,0.035902,88.43,76.38,72000,Weekday,Wednesday,Maximum_Load
2018-01-03 20:15:00,75.86,8.32,4.15,0.038168,89.82,97.59,72900,Weekday,Wednesday,Maximum_Load
2018-01-03 20:30:00,4.61,0.79,0.55,0.001337,90.17,83.05,73800,Weekday,Wednesday,Medium_Load
2018-01-03 20:45:00,33.34,3.55,0.0,0.017,95.9,78.1,74700,Weekday,Wednesday,Medium_Load
2018-01-03 21:00:00,52.16,11.39,4.74,0.026327,84.69,96.63,75600,Weekday,Wednesday,Medium_Load
2018-01-03 21:15:00,41.37,11.24,2.59,0.02277,76.92,98.24,76500,Weekday,Wednesday,Medium_Load
2018-01-03 21:30:00,22.68,7.42,4.7,0.008545,80.47,75.76,77400,Weekday,Wednesday,Medium_Load
2018-01-03 21:45:00,56.69,15.58,1.25,0.030664,96.94,77.81,78300,Weekday,Wednesday,Medium_Load
2018-01-03 22:00:00,76.53,13.79,4.91,0.038997,93.22,95.38,79200,Weekday,Wednesday,Maximum_Load
2018-01-03 22:15:00,24.46,8.72,0.0,0.011551,90.75,78.3,80100,Weekday,Wednesday,Medium_Load
2018-01-03 22:30:00,76.18,11.28,0.72,0.039237,76.91,96.88,81000,Weekday,Wednesday,Medium_Load
2018-01-03 22:45:00,4.97,1.83,3.1,6.9e-05,87.55,79.61,81900,Weekday,Wednesday,Light_Load
2018-01-03 23:00:00,20.74,5.66,4.03,0.014047,83.79,95.59,82800,Weekday,Wednesday,Light_Load
2018-01-03 23:15:00,7.87,3.72,3.75,0.00183,78.3,84.53,83700,Weekday,Wednesday,Light_Load
2018-01-03 23:30:00,15.43,5.67,2.72,0.002849,74.66,99.17,84600,Weekday,Wednesday,Light_Load
2018-01-03 23:45:00,7.46,3.39,3.92,0.003322,87.05,84.11,85500,Weekday,Wednesday,Light_Load
2018-01-04 00:00:00,5.09,0.38,1.28,0.00209,72.0,77.92,0,Weekday,Thursday,Light_Load
2018-01-04 00:15:00,19.5,6.98,2.56,0.009855,75.72,99.64,900,Weekday,Thursday,Light_Load
2018-01-04 00:30:00,18.89,2.71,4.93,0.011767,74.76,90.71,1800,Weekday,Thursday,Light_Load
2018-01-04 00:45:00,25.13,11.73,2.74,0.012451,86.49,75.5,2700,Weekday,Thursday,Light_Load
2018-01-04 01:00:00,45.78,7.35,4.3,0.02354,93.65,90.73,3600,Weekday,Thursday,Medium_Load
2018-01-04 01:15:00,34.37,7.81,2.6,0.019517,87.44,92.65,4500,Weekday,Thursday,Light_Load
2018-01-04 01:30:00,19.06,2.42,0.15,0.011122,85.49,77.44,5400,Weekday,Thursday,Light_Load
2018-01-04 01:45:00,21.75,4.31,2.69,0.0158,83.83,75.68,6300,Weekday,Thursday,Light_Load
2018-01-04 02:00:00,27.12,3.98,0.51,0.014793,92.29,82.88,7200,Weekday,Thursday,Medium_Load
2018-01-04 02:15:00,12.87,0.93,5.9,0.005155,86.53,81.42,8100,Weekday,Thursday,Light_Load
2018-01-04 02:30:00,55.84,19.47,2.15,0.025455,88.39,89.77,9000,Weekday,Thursday,Medium_Load
2018-01-04 02:45:00,17.62,10.75,4.61,0.007469,78.69,93.36,9900,Weekday,Thursday,Light_Load
2018-01-04 03:00:00,20.04,2.73,3.1,0.008091,80.87,93.89,10800,Weekday,Thursday,Light_Load
2018-01-04 03:15:00,12.23,0.0,0.34,0.004809,79.96,99.96,11700,Weekday,Thursday,Light_Load
2018-01-04 03:30:00,19.94,3.05,3.99,0.006358,80.51,91.22,12600,Weekday,Thursday,Light_Load
2018-01-04 03:45:00,50.94,15.93,3.24,0.020922,94.08,87.19,13500,Weekday,Thursday,Medium_Load
2018-01-04 04:00:00,31.62,4.18,1.4,0.012736,91.87,91.71,14400,Weekday,Thursday,Medium_Load
2018-01-04 04:15:00,102.34,11.87,4.19,0.051329,95.98,80.46,15300,Weekday,Thursday,Maximum_Load
2018-01-04 04:30:00,6.02,2.18,2.35,0.003199,78.1,82.24,16200,Weekday,Thursday,Light_Load
2018-01-04 04:45:00,21.21,4.9,5.38,0.011908,81.61,75.19,17100,Weekday,Thursday,Light_Load
2018-01-04 05:00:00,76.31,11.75,6.76,0.038318,89.28,77.75,18000,Weekday,Thursday,Medium_Load
2018-01-04 05:15:00,25.35,4.76,0.23,0.01364,80.92,94.88,18900,Weekday,Thursday,Light_Load
2018-01-04 05:30:00,25.35,9.5,4.97,0.010703,72.2,82.99,19800,Weekday,Thursday,Light_Load
2018-01-04 05:45:00,12.81,0.88,0.0,0.00673,74.3,97.69,20700,Weekday,Thursday,Light_Load
2018-01-04 06:00:00,34.15,7.95,3.27,0.018674,79.51,96.65,21600,Weekday,Thursday,Light_Load
2018-01-04 06:15:00,117.52,20.76,1.22,0.059686,98.3,86.05,22500,Weekday,Thursday,Maximum_Load
2018-01-04 06:30:00,73.09,14.5,6.53,0.032803,93.35,99.76,23400,Weekday,Thursday,Maximum_Load
2018-01-04 06:45:00,42.78,14.93,3.45,0.023066,88.06,82.4,24300,Weekday,Thursday,Medium_Load
2018-01-04 07:00:00,68.65,25.8,2.87,0.035893,93.58,87.09,25200,Weekday,Thursday,Medium_Load
2018-01-04 07:15:00,34.1,12.07,2.93,0.016924,75.55,92.89,26100,Weekday,Thursday,Light_Load
2018-01-04 07:30:00,9.5,2.92,1.0,0.004358,78.71,80.84,27000,Weekday,Thursday,Light_Load
2018-01-04 07:45:00,11.45,2.32,2.05,0.007025,75.0,84.64,27900,Weekday,Thursday,Light_Load
2018-01-04 08:00:00,47.17,11.58,5.8,0.025925,97.22,76.65,28800,Weekday,Thursday,Medium_Load
2018-01-04 08:15:00,45.74,17.64,2.11,0.028482,94.71,81.07,29700,Weekday,Thursday,Maximum_Load
2018-01-04 08:30:00,89.35,17.14,5.58,0.044548,97.48,83.57,30600,Weekday,Thursday,Maximum_Load
2018-01-04 08:45:00,66.55,16.17,1.94,0.037516,78.32,98.72,31500,Weekday,Thursday,Medium_Load
2018-01-04 09:00:00,59.76,12.09,0.0,0.031956,95.25,75.33,32400,Weekday,Thursday,Maximum_Load
2018-01-04 09:15:00,90.84,33.09,5.26,0.045085,97.36,86.11,33300,Weekday,Thursday,Maximum_Load
2018-01-04 09:30:00,39.32,12.88,4.0,0.019119,93.69,96.67,34200,Weekday,Thursday,Medium_Load
2018-01-04 09:45:00,120.58,23.76,0.31,0.058998,98.0,95.49,35100,Weekday,Thursday,Maximum_Load
2018-01-04 10:00:00,38.95,12.0,2.62,0.016891,78.47,94.2,36000,Weekday,Thursday,Medium_Load
2018-01-04 10:15:00,70.0,22.91,3.56,0.031754,77.04,97.47,36900,Weekday,Thursday,Medium_Load
2018-01-04 10:30:00,37.95,7.14,1.01,0.017641,97.67,94.87,37800,Weekday,Thursday,Medium_Load
2018-01-04 10:45:00,102.03,20.37,0.91,0.047258,90.22,84.21,38700,Weekday,Thursday,Maximum_Load
2018-01-04 11:00:00,18.31,2.16,4.69,0.006818,76.0,92.89,39600,Weekday,Thursday,Light_Load
2018-01-04 11:15:00,14.87,7.24,0.7,0.011184,77.78,86.32,40500,Weekday,Thursday,Light_Load
2018-01-04 11:30:00,9.33,2.65,2.62,0.006072,72.11,94.13,41400,Weekday,Thursday,Light_Load
2018-01-04 11:45:00,17.91,1.68,3.15,0.008624,75.52,92.05,42300,Weekday,Thursday,Light_Load
2018-01-04 12:00:00,76.19,16.61,3.86,0.037507,92.87,90.08,43200,Weekday,Thursday,Maximum_Load
2018-01-04 12:15:00,70.88,19.46,5.79,0.037497,91.58,94.23,44100,Weekday,Thursday,Maximum_Load
2018-01-04 12:30:00,66.44,12.99,3.47,0.031883,92.56,81.8,45000,Weekday,Thursday,Medium_Load
2018-01-04 12:45:00,18.4,5.18,3.74,0.010863,77.35,85.7,45900,Weekday,Thursday,Light_Load
2018-01-04 13:00:00,53.36,8.19,2.09,0.022586,99.87,95.38,46800,Weekday,Thursday,Medium_Load
2018-01-04 13:15:00,37.52,9.59,0.76,0.019116,76.44,85.39,47700,Weekday,Thursday,Medium_Load
2018-01-04 13:30:00,40.3,8.19,2.05,0.021943,99.18,98.45,48600,Weekday,Thursday,Medium_Load
2018-01-04 13:45:00,39.06,8.59,0.14,0.020028,96.99,93.71,49500,Weekday,Thursday,Medium_Load
2018-01-04 14:00:00,47.56,7.42,3.77,0.023386,97.58,78.94,50400,Weekday,Thursday,Medium_Load
2018-01-04 14:15:00,95.06,40.16,3.45,0.047608,96.19,99.3,51300,Weekday,Thursday,Maximum_Load
2018-01-04 14:30:00,81.35,22.43,3.5,0.040635,87.29,96.92,52200,Weekday,Thursday,Maximum_Load
2018-01-04 14:45:00,5.36,1.05,0.19,0.000998,80.66,95.38,53100,Weekday,Thursday,Light_Load
2018-01-04 15:00:00,52.87,6.85,1.87,0.028785,93.7,86.61,54000,Weekday,Thursday,Medium_Load
2018-01-04 15:15:00,81.91,22.14,4.97,0.037041,94.66,82.11,54900,Weekday,Thursday,Maximum_Load
2018-01-04 15:30:00,19.42,5.78,1.41,0.00733,98.29,97.97,55800,Weekday,Thursday,Medium_Load
2018-01-04 15:45:00,38.14,7.98,2.25,0.017577,90.84,76.45,56700,Weekday,Thursday,Maximum_Load
2018-01-04 16:00:00,86.63,23.55,1.67,0.044049,90.34,84.59,57600,Weekday,Thursday,Maximum_Load
2018-01-04 16:15:00,28.07,10.14,5.38,0.009193,94.24,93.32,58500,Weekday,Thursday,Medium_Load
2018-01-04 16:30:00,13.83,1.79,5.96,0.006911,72.81,75.64,59400,Weekday,Thursday,Light_Load
2018-01-04 16:45:00,64.75,11.79,4.18,0.033319,90.77,83.64,60300,Weekday,Thursday,Maximum_Load
2018-01-04 17:00:00,11.24,6.02,1.58,0.004606,83.91,96.8,61200,Weekday,Thursday,Light_Load
2018-01-04 17:15:00,34.42,8.07,0.0,0.017416,89.14,76.25,62100,Weekday,Thursday,Medium_Load
2018-01-04 17:30:00,115.08,30.74,4.91,0.060682,96.2,95.29,63000,Weekday,Thursday,Maximum_Load
2018-01-04 17:45:00,54.27,14.45,2.96,0.029184,97.58,80.46,63900,Weekday,Thursday,Medium_Load
2018-01-04 18:00:00,60.21,19.31,3.83,0.030533,98.02,95.91,64800,Weekday,Thursday,Medium_Load
2018-01-04 18:15:00,80.49,22.98,3.78,0.041621,88.68,76.44,65700,Weekday,Thursday,Maximum_Load
2018-01-04 18:30:00,52.38,15.2,0.23,0.023852,78.66,79.82,66600,Weekday,Thursday,Medium_Load
2018-01-04 18:45:00,41.47,14.16,3.91,0.021682,97.73,92.08,67500,Weekday,Thursday,Medium_Load
2018-01-04 19:00:00,109.56,14.84,0.0,0.054922,97.2,81.57,68400,Weekday,Thursday,Maximum_Load
2018-01-04 19:15:00,39.18,14.95,2.12,0.018205,86.99,81.19,69300,Weekday,Thursday,Medium_Load
2018-01-04 19:30:00,52.43,13.97,1.57,0.025719,92.07,87.95,70200,Weekday,Thursday,Maximum_Load
2018-01-04 19:45:00,40.54,13.0,4.39,0.018798,98.76,75.07,71100,Weekday,Thursday,Maximum_Load
2018-01-04 20:00:00,24.02,4.66,0.0,0.013907,74.24,90.06,72000,Weekday,Thursday,Light_Load
2018-01-04 20:15:00,14.67,0.0,5.91,0.008283,84.5,97.6,72900,Weekday,Thursday,Light_Load
2018-01-04 20:30:00,15.39,2.13,0.07,0.007787,71.2,88.01,73800,Weekday,Thursday,Light_Load
2018-01-04 20:45:00,23.16,4.81,1.25,0.007961,79.74,97.27,74700,Weekday,Thursday,Light_Load
2018-01-04 21:00:00,3.0,2.12,1.25,0.002267,76.28,94.97,75600,Weekday,Thursday,Light_Load
2018-01-04 21:15:00,36.32,2.73,1.64,0.017678,89.79,97.71,76500,Weekday,Thursday,Medium_Load
2018-01-04 21:30:00,10.07,6.36,0.0,0.008772,76.0,75.34,77400,Weekday,Thursday,Light_Load
2018-01-04 21:45:00,53.36,15.06,3.0,0.024818,80.43,86.38,78300,Weekday,Thursday,Medium_Load
2018-01-04 22:00:00,68.65,27.81,2.4,0.032467,96.66,90.55,79200,Weekday,Thursday,Maximum_Load
2018-01-04 22:15:00,3.18,0.0,4.15,0.000983,77.37,96.45,80100,Weekday,Thursday,Light_Load
2018-01-04 22:30:00,58.88,16.67,2.25,0.02605,98.35,87.66,81000,Weekday,Thursday,Maximum_Load
2018-01-04 22:45:00,22.59,5.14,3.69,0.012203,86.14,92.37,81900,Weekday,Thursday,Light_Load
2018-01-04 23:00:00,7.77,1.02,1.05,0.008194,85.29,94.99,82800,Weekday,Thursday,Light_Load
2018-01-04 23:15:00,35.74,9.32,0.36,0.016743,93.08,79.0,83700,Weekday,Thursday,Medium_Load
2018-01-04 23:30:00,53.86,8.01,1.43,0.026883,91.2,93.03,84600,Weekday,Thursday,Medium_Load
2018-01-04 23:45:00,34.19,16.02,3.37,0.017419,81.51,96.09,85500,Weekday,Thursday,Medium_Load
2018-01-05 00:00:00,19.43,5.71,3.25,0.011151,86.38,84.64,0,Weekday,Friday,Medium_Load
2018-01-05 00:15:00,21.6,0.91,0.05,0.009187,95.96,87.29,900,Weekday,Friday,Medium_Load
2018-01-05 00:30:00,15.2,5.38,1.12,0.004012,87.82,89.18,1800,Weekday,Friday,Light_Load
2018-01-05 00:45:00,19.95,6.23,3.08,0.012149,70.73,87.59,2700,Weekday,Friday,Light_Load
2018-01-05 01:00:00,43.26,14.91,4.76,0.024962,77.2,75.03,3600,Weekday,Friday,Medium_Load
2018-01-05 01:15:00,53.06,8.12,1.78,0.027346,78.51,82.8,4500,Weekday,Friday,Medium_Load
2018-01-05 01:30:00,54.66,8.1,2.78,0.026794,92.58,78.84,5400,Weekday,Friday,Maximum_Load
2018-01-05 01:45:00,4.85,3.75,0.48,0.00099,89.67,98.86,6300,Weekday,Friday,Light_Load
2018-01-05 02:00:00,35.53,2.97,2.69,0.017683,74.68,84.26,7200,Weekday,Friday,Light_Load
2018-01-05 02:15:00,66.27,15.71,5.5,0.032431,83.21,91.93,8100,Weekday,Friday,Medium_Load
2018-01-05 02:30:00,24.2,2.75,3.95,0.015341,82.93,88.74,9000,Weekday,Friday,Light_Load
2018-01-05 02:45:00,75.1,28.0,0.0,0.038007,86.68,97.89,9900,Weekday,Friday,Maximum_Load
2018-01-05 03:00:00,44.97,6.59,2.06,0.023029,99.93,81.38,10800,Weekday,Friday,Medium_Load
2018-01-05 03:15:00,18.75,1.82,1.27,0.008877,72.54,89.27,11700,Weekday,Friday,Light_Load
2018-01-05 03:30:00,68.68,24.42,1.98,0.033073,77.97,79.82,12600,Weekday,Friday,Medium_Load
2018-01-05 03:45:00,55.2,19.01,2.14,0.024027,90.59,78.13,13500,Weekday,Friday,Medium_Load
2018-01-05 04:00:00,23.54,7.82,4.23,0.008917,70.44,87.56,14400,Weekday,Friday,Light_Load
2018-01-05 04:15:00,86.13,21.86,3.5,0.044313,98.45,79.13,15300,Weekday,Friday,Maximum_Load
2018-01-05 04:30:00,25.96,7.25,1.54,0.010687,78.19,99.85,16200,Weekday,Friday,Light_Load
2018-01-05 04:45:00,54.27,10.88,2.36,0.023647,78.73,89.02,17100,Weekday,Friday,Medium_Load
2018-01-05 05:00:00,20.18,5.89,4.44,0.007144,89.36,76.87,18000,Weekday,Friday,Light_Load
2018-01-05 05:15:00,38.76,0.78,3.76,0.014481,90.57,96.44,18900,Weekday,Friday,Medium_Load
2018-01-05 05:30:00,19.05,7.79,2.19,0.011264,78.83,86.21,19800,Weekday,Friday,Light_Load
2018-01-05 05:45:00,11.35,2.81,3.03,0.005536,78.52,99.26,20700,Weekday,Friday,Light_Load
2018-01-05 06:00:00,89.2,10.01,1.37,0.044522,92.63,98.73,21600,Weekday,Friday,Maximum_Load
2018-01-05 06:15:00,20.7,7.42,2.94,0.008697,78.56,87.18,22500,Weekday,Friday,Light_Load
2018-01-05 06:30:00,13.89,2.78,2.76,0.006738,93.92,90.83,23400,Weekday,Friday,Medium_Load
2018-01-05 06:45:00,85.3,13.71,2.55,0.044194,99.74,83.0,24300,Weekday,Friday,Maximum_Load
2018-01-05 07:00:00,66.31,12.62,4.26,0.033662,92.75,91.76,25200,Weekday,Friday,Maximum_Load
2018-01-05 07:15:00,57.21,18.23,0.82,0.026184,95.73,85.46,26100,Weekday,Friday,Medium_Load
2018-01-05 07:30:00,59.18,15.42,0.52,0.027524,84.03,92.62,27000,Weekday,Friday,Medium_Load
2018-01-05 07:45:00,43.09,9.76,0.99,0.021683,79.27,83.66,27900,Weekday,Friday,Medium_Load
2018-01-05 08:00:00,57.57,14.66,1.1,0.028331,89.41,85.02,28800,Weekday,Friday,Medium_Load
2018-01-05 08:15:00,58.02,3.58,3.68,0.029352,85.35,83.1,29700,Weekday,Friday,Medium_Load
2018-01-05 08:30:00,84.37,12.31,3.36,0.041927,87.23,97.96,30600,Weekday,Friday,Maximum_Load
2018-01-05 08:45:00,119.44,28.2,2.56,0.061001,92.76,90.52,31500,Weekday,Friday,Maximum_Load
2018-01-05 09:00:00,74.03,13.94,4.27,0.034694,89.57,76.57,32400,Weekday,Friday,Maximum_Load
2018-01-05 09:15:00,117.72,45.95,6.72,0.056372,90.56,82.4,33300,Weekday,Friday,Maximum_Load
2018-01-05 09:30:00,16.24,0.84,1.28,0.004224,86.95,84.1,34200,Weekday,Friday,Light_Load
2018-01-05 09:45:00,35.13,11.02,3.64,0.017903,94.38,80.11,35100,Weekday,Friday,Medium_Load
2018-01-05 10:00:00,14.69,1.12,0.1,0.007521,77.61,90.67,36000,Weekday,Friday,Light_Load
2018-01-05 10:15:00,30.72,5.62,4.88,0.01319,91.37,85.98,36900,Weekday,Friday,Medium_Load
2018-01-05 10:30:00,58.68,12.43,3.13,0.027111,79.77,76.14,37800,Weekday,Friday,Medium_Load
2018-01-05 10:45:00,54.55,5.32,4.25,0.029635,92.69,80.42,38700,Weekday,Friday,Maximum_Load
2018-01-05 11:00:00,67.14,21.73,1.06,0.031023,79.66,80.17,39600,Weekday,Friday,Medium_Load
2018-01-05 11:15:00,8.49,0.9,3.27,0.006113,88.43,83.86,40500,Weekday,Friday,Light_Load
2018-01-05 11:30:00,22.35,10.93,0.04,0.0083,76.28,93.0,41400,Weekday,Friday,Light_Load
2018-01-05 11:45:00,85.81,26.99,1.61,0.042404,92.36,78.48,42300,Weekday,Friday,Maximum_Load
2018-01-05 12:00:00,90.42,34.25,4.76,0.043078,93.06,91.78,43200,Weekday,Friday,Maximum_Load
2018-01-05 12:15:00,9.95,3.74,0.0,0.006824,75.54,81.38,44100,Weekday,Friday,Light_Load
2018-01-05 12:30:00,17.17,6.72,0.37,0.010209,74.09,80.29,45000,Weekday,Friday,Light_Load
2018-01-05 12:45:00,86.72,21.37,5.05,0.040522,92.15,90.56,45900,Weekday,Friday,Maximum_Load
2018-01-05 13:00:00,3.0,0.0,0.6,0.0,83.15,86.61,46800,Weekday,Friday,Light_Load
2018-01-05 13:15:00,64.14,7.01,0.56,0.032415,90.35,93.3,47700,Weekday,Friday,Maximum_Load
2018-01-05 13:30:00,72.27,26.16,1.52,0.036101,91.79,91.8,48600,Weekday,Friday,Maximum_Load
2018-01-05 13:45:00,6.75,1.45,3.05,0.002569,76.81,97.86,49500,Weekday,Friday,Light_Load
2018-01-05 14:00:00,22.52,5.29,4.84,0.01151,76.96,76.54,50400,Weekday,Friday,Light_Load
2018-01-05 14:15:00,82.36,16.12,0.65,0.0418,87.99,99.96,51300,Weekday,Friday,Maximum_Load
2018-01-05 14:30:00,30.28,13.17,4.02,0.013354,78.0,83.02,52200,Weekday,Friday,Medium_Load
2018-01-05 14:45:00,34.34,12.33,2.76,0.015884,92.65,95.37,53100,Weekday,Friday,Medium_Load
2018-01-05 15:00:00,71.38,16.46,3.34,0.034184,92.45,83.92,54000,Weekday,Friday,Maximum_Load
2018-01-05 15:15:00,75.48,13.67,2.81,0.03522,94.01,91.99,54900,Weekday,Friday,Maximum_Load
2018-01-05 15:30:00,59.53,24.35,3.8,0.03142,85.34,75.54,55800,Weekday,Friday,Maximum_Load
2018-01-05 15:45:00,64.56,16.96,5.97,0.032833,99.99,81.8,56700,Weekday,Friday,Maximum_Load
2018-01-05 16:00:00,52.17,7.32,4.7,0.027329,92.76,82.75,57600,Weekday,Friday,Medium_Load
2018-01-05 16:15:00,12.0,5.62,1.85,0.004867,81.35,97.39,58500,Weekday,Friday,Light_Load
2018-01-05 16:30:00,77.33,20.31,4.04,0.035001,86.74,79.58,59400,Weekday,Friday,Maximum_Load
2018-01-05 16:45:00,40.3,6.68,0.59,0.020466,84.12,96.84,60300,Weekday,Friday,Medium_Load
2018-01-05 17:00:00,39.49,2.4,2.21,0.018567,92.0,81.0,61200,Weekday,Friday,Medium_Load
2018-01-05 17:15:00,75.91,7.69,0.0,0.03687,90.58,86.15,62100,Weekday,Friday,Maximum_Load
2018-01-05 17:30:00,14.18,3.98,3.3,0.003151,71.66,93.7,63000,Weekday,Friday,Light_Load
2018-01-05 17:45:00,46.66,10.92,1.24,0.023265,83.07,88.45,63900,Weekday,Friday,Medium_Load
2018-01-05 18:00:00,3.0,0.61,0.0,0.003296,77.59,96.07,64800,Weekday,Friday,Light_Load
2018-01-05 18:15:00,38.04,6.04,0.0,0.018122,81.86,99.33,65700,Weekday,Friday,Medium_Load
2018-01-05 18:30:00,3.0,0.0,1.4,0.0,81.4,85.43,66600,Weekday,Friday,Light_Load
2018-01-05 18:45:00,15.18,0.58,0.5,0.005152,78.14,87.65,67500,Weekday,Friday,Light_Load
2018-01-05 19:00:00,16.31,4.72,0.0,0.005747,78.08,96.64,68400,Weekday,Friday,Light_Load
2018-01-05 19:15:00,31.1,3.13,0.55,0.013228,80.84,76.68,69300,Weekday,Friday,Medium_Load
2018-01-05 19:30:00,38.63,13.86,0.0,0.019219,86.9,81.57,70200,Weekday,Friday,Medium_Load
2018-01-05 19:45:00,8.84,5.43,0.0,0.007237,90.49,84.27,71100,Weekday,Friday,Medium_Load
2018-01-05 20:00:00,100.13,11.18,3.28,0.051244,93.81,78.91,72000,Weekday,Friday,Maximum_Load
2018-01-05 20:15:00,51.49,9.2,0.69,0.028647,91.0,75.76,72900,Weekday,Friday,Medium_Load
2018-01-05 20:30:00,20.23,7.66,0.83,0.012462,76.95,78.15,73800,Weekday,Friday,Light_Load
2018-01-05 20:45:00,110.97,34.28,3.12,0.054047,97.88,97.45,74700,Weekday,Friday,Maximum_Load
2018-01-05 21:00:00,3.0,0.0,3.91,0.000803,83.55,82.36,75600,Weekday,Friday,Light_Load
2018-01-05 21:15:00,99.46,33.31,4.07,0.050219,89.25,82.52,76500,Weekday,Friday,Maximum_Load
2018-01-05 21:30:00,23.79,2.96,1.79,0.012003,86.45,93.86,77400,Weekday,Friday,Light_Load
2018-01-05 21:45:00,52.33,3.06,1.85,0.025266,97.74,75.93,78300,Weekday,Friday,Maximum_Load
2018-01-05 22:00:00,11.13,8.17,0.0,0.007801,72.74,79.53,79200,Weekday,Friday,Light_Load
2018-01-05 22:15:00,75.52,23.96,1.48,0.036375,85.21,86.82,80100,Weekday,Friday,Maximum_Load
2018-01-05 22:30:00,55.92,21.79,5.94,0.029592,76.4,76.16,81000,Weekday,Friday,Medium_Load
2018-01-05 22:45:00,35.51,4.88,1.78,0.012842,86.71,87.05,81900,Weekday,Friday,Maximum_Load
2018-01-05 23:00:00,28.23,11.17,0.94,0.013418,71.21,85.87,82800,Weekday,Friday,Light_Load
